,Date,Open,High,Low,Close,Volume,rsi,william,bollinger,delta,EMA(12),EMA(26),DIF,DEA
7879,1959-06-24,57.41,57.41,57.41,57.41,0,47.12041884816747,0.0,0,0.5700000000000003,57.215171359179166,57.38451601790549,-0.16934465872632387,-0.17202218861433197
7880,1959-06-25,57.73,57.73,57.73,57.73,0,52.736318407960184,0.0,0,0.6400000000000006,57.29437576545929,57.41010742398657,-0.11573165852727385,-0.16076408259692035
7881,1959-06-26,57.98,57.98,57.98,57.98,0,67.3295454545454,0.0,0,0.490000000000002,57.39985641692709,57.45232168887645,-0.052465271949358794,-0.13910432046740803
7882,1959-06-29,58.37,58.37,58.37,58.37,0,78.63247863247851,0.0,0,0.6000000000000014,57.54910927586138,57.520297860070784,0.028811415790599426,-0.10552117321580655
7883,1959-06-30,58.47,58.47,58.47,58.47,0,73.02158273381285,0.0,0,0.8100000000000023,57.69078477188271,57.590646166732206,0.1001386051505051,-0.06438921754254423
7884,1959-07-01,58.97,58.97,58.97,58.97,0,76.70807453416137,0.0,1,0.6799999999999997,57.887587114669984,57.69282052475204,0.19476658991794693,-0.012558056050445993
7885,1959-07-02,59.28,59.28,59.28,59.28,0,78.69318181818173,0.0,1,0.7299999999999969,58.10180448164384,57.8103893747704,0.29141510687343697,0.048236576534330604
7886,1959-07-06,59.65,59.65,59.65,59.65,0,86.74033149171248,0.0,1,0.38000000000000256,58.339988407544794,57.946656828491115,0.39333157905367955,0.11725557703820039
7887,1959-07-07,60.01,60.01,60.01,60.01,0,98.59154929577434,0.0,1,-0.03999999999999915,58.59691326792252,58.0994970634177,0.49741620450481605,0.19328770253152355
7888,1959-07-08,60.03,60.03,60.03,60.03,0,98.35526315789438,0.0,0,-0.12000000000000455,58.81738814978059,58.24249728094232,0.5748908688382741,0.2696083357928737
7889,1959-07-09,59.97,59.97,59.97,59.97,0,97.71241830065337,0.0,0,-0.5600000000000023,58.99471304981435,58.37046044531696,0.6242526044973928,0.34053718953377754
7890,1959-07-10,59.91,59.91,59.91,59.91,0,95.72368421052602,0.0,0,-0.35999999999999943,59.13552642676599,58.48450041233051,0.6510260144354802,0.4026349545141181
7891,1959-07-13,59.41,59.41,59.41,59.41,0,82.20338983050827,0.0,0,0.18000000000000682,59.177753130340456,58.55305593734306,0.6246971929973952,0.44704740221077355
7892,1959-07-14,59.55,59.55,59.55,59.55,0,83.10626702997267,0.0,0,-0.14000000000000057,59.23502187951885,58.62690364568802,0.6081182338308295,0.47926156853478474
7893,1959-07-15,59.59,59.59,59.59,59.59,0,81.87134502923972,0.0,0,-0.4000000000000057,59.289633898054404,58.69824411637779,0.5913897816766109,0.5016872111631501
7894,1959-07-16,59.41,59.41,59.41,59.41,0,75.6097560975608,0.0,0,-0.5,59.30815175989219,58.75096677442389,0.5571849854683038,0.5127867660241808
7895,1959-07-17,59.19,59.19,59.19,59.19,0,68.6153846153845,0.0,0,0.21999999999999886,59.28997456606262,58.783487754096186,0.5064868119664325,0.5115267752126311
7896,1959-07-20,58.91,58.91,58.91,58.91,0,58.5987261146496,0.0,0,0.7000000000000028,59.231516940514524,58.79285903157054,0.4386579089439806,0.4969530019589011
7897,1959-07-21,59.41,59.41,59.41,59.41,0,63.276836158191976,0.0,0,0.2600000000000051,59.25897587274306,58.83857317738013,0.42040269536293096,0.48164294063970703
7898,1959-07-22,59.61,59.61,59.61,59.61,0,59.87654320987647,0.0,0,0.03999999999999915,59.31297958462874,58.8957159049816,0.4172636796471423,0.46876708844119414
7899,1959-07-23,59.67,59.67,59.67,59.67,0,56.521739130434746,0.0,0,0.3500000000000014,59.36790580237817,58.95307028239037,0.4148355199877969,0.4579807747505147
7900,1959-07-24,59.65,59.65,59.65,59.65,0,50.0,0.0,0,0.6700000000000017,59.4113049097046,59.00469470591701,0.4066102037875865,0.44770666055792907
7901,1959-07-27,60.02,60.02,60.02,60.02,0,50.18867924528312,0.0,0,0.5999999999999943,59.504950308211576,59.079902505478714,0.4250478027328626,0.4431748889929158
7902,1959-07-28,60.32,60.32,60.32,60.32,0,54.94880546075079,0.0,0,0.17999999999999972,59.63034256848672,59.17176157914695,0.4585809893397652,0.4462561090622857
7903,1959-07-29,60.62,60.62,60.62,60.62,0,60.252365930599275,0.0,1,-0.10999999999999943,59.7825975579503,59.279038499210145,0.5035590587401515,0.4577166989978589
7904,1959-07-30,60.5,60.5,60.5,60.5,0,59.13312693498452,0.0,0,0.21000000000000085,59.89296716441948,59.36948009186125,0.5234870725582326,0.4708707737099337
7905,1959-07-31,60.51,60.51,60.51,60.51,0,70.07299270072984,0.0,0,0.10000000000000142,59.987895292970336,59.45396304801967,0.5339322449506625,0.4834830679580795
7906,1959-08-03,60.71,60.71,60.71,60.71,0,70.71428571428564,0.0,0,-0.4100000000000037,60.09898832482105,59.547002822240444,0.5519855025806066,0.497183554882585
7907,1959-08-04,60.61,60.61,60.61,60.61,0,67.83216783216768,0.0,0,-0.36999999999999744,60.17760550561781,59.62574335392634,0.5518621516914735,0.5081192742443628
7908,1959-08-05,60.3,60.3,60.3,60.3,0,64.88294314381267,0.0,0,-0.4299999999999997,60.19643542783046,59.67568829067254,0.5207471371579189,0.510644846827074
7909,1959-08-06,60.24,60.24,60.24,60.24,0,68.55123674911665,0.0,0,-1.6200000000000045,60.20313766970269,59.71748915803013,0.48564851167255796,0.5056455797961709
7910,1959-08-07,59.87,59.87,59.87,59.87,0,66.43835616438352,0.0,0,-0.4799999999999969,60.15188572051766,59.72878625743531,0.4230994630823517,0.4891363564534071
7911,1959-08-10,58.62,58.62,58.62,58.62,0,39.23705722070848,0.0,-1,0.6300000000000026,59.91621099428417,59.646653942069726,0.26955705221444504,0.44522049560561466
7912,1959-08-11,59.39,59.39,59.39,59.39,0,47.40566037735851,0.0,0,-0.240000000000002,59.83525545670199,59.62764253895345,0.2076129177485342,0.39769898003419857
7913,1959-08-12,59.25,59.25,59.25,59.25,0,45.13888888888887,0.0,0,0.03999999999999915,59.74521615567092,59.59966901754949,0.1455471381214295,0.3472686116516448
7914,1959-08-13,59.15,59.15,59.15,59.15,0,44.31818181818182,0.0,0,0.020000000000003126,59.65364443941385,59.56636020143471,0.08728423797914076,0.29527173691714403
7915,1959-08-14,59.29,59.29,59.29,59.29,0,41.24700239808149,0.0,0,-0.6700000000000017,59.59769914104249,59.54588907540251,0.0518100656399767,0.24657940266171058
7916,1959-08-17,59.17,59.17,59.17,59.17,0,35.588972431077714,0.0,0,-0.8999999999999986,59.531899273189794,59.518045440187514,0.013853833002279714,0.20003428872982443
7917,1959-08-18,58.62,58.62,58.62,58.62,0,26.41509433962269,0.0,0,0.5200000000000031,59.39160707731444,59.451523555729175,-0.0599164784147348,0.1480441353009126
7918,1959-08-19,58.27,58.27,58.27,58.27,0,25.055928411633175,0.0,0,0.8099999999999952,59.21905214234299,59.36400329234183,-0.14495114999883896,0.08944507824096229
7919,1959-08-20,59.14,59.14,59.14,59.14,0,37.14821763602255,0.0,0,-0.2700000000000031,59.20689027429022,59.347410455872065,-0.14052018158184865,0.0434520262764001
7920,1959-08-21,59.08,59.08,59.08,59.08,0,34.29672447013486,0.0,0,-0.0899999999999963,59.18736869363019,59.32760227395561,-0.14023358032542177,0.0067149049560357305
7921,1959-08-24,58.87,58.87,58.87,58.87,0,33.58490566037735,0.0,0,0.20000000000000284,59.13854274076401,59.29370580921816,-0.15516306845415073,-0.02566068972600156
7922,1959-08-25,58.99,58.99,58.99,58.99,0,37.18199608610574,0.0,0,0.6499999999999986,59.1156900114157,59.27120908260941,-0.15551907119370867,-0.051632366019542984
7923,1959-08-26,59.07,59.07,59.07,59.07,0,38.596491228070185,0.0,0,0.4200000000000017,59.10866077889021,59.25630470611983,-0.14764392722961617,-0.07083467826155762
7924,1959-08-27,59.64,59.64,59.64,59.64,0,47.84240150093812,0.0,0,-0.03999999999999915,59.19040527444556,59.284726579740585,-0.09432130529502558,-0.07553200366825122
7925,1959-08-28,59.49,59.49,59.49,59.49,0,60.28368794326246,0.0,0,-0.6200000000000045,59.2364967706847,59.29993201827832,-0.06343524759361685,-0.07311265245332435
7926,1959-08-31,59.6,59.6,59.6,59.6,0,52.941176470588246,0.0,0,-0.6799999999999997,59.29242034442552,59.322159276183626,-0.029738931758103604,-0.0644379083142802
7927,1959-09-01,58.87,58.87,58.87,58.87,0,45.43269230769228,0.0,0,-0.6099999999999994,59.22743259912929,59.28866599646632,-0.061233397337034035,-0.06379700611883098
7928,1959-09-02,58.92,58.92,58.92,58.92,0,47.20194647201951,0.0,0,-0.38000000000000256,59.18013527618632,59.26135740413548,-0.08122212794916095,-0.06728203048489698
7929,1959-09-03,58.26,58.26,58.26,58.26,0,38.8768898488121,0.0,0,-0.5599999999999952,59.03857600292689,59.18718278160693,-0.14860677868004046,-0.08354698012392567
7930,1959-09-04,58.54,58.54,58.54,58.54,0,43.42379958246346,0.0,0,-1.25,58.961872002476596,59.13924331630271,-0.17737131382611437,-0.10231184686436341
7931,1959-09-08,57.7,57.7,57.7,57.7,0,40.94488188976384,0.0,-1,-0.7100000000000009,58.767737848249425,59.03263270028029,-0.2648948520308636,-0.13482844789766346
7932,1959-09-09,57.29,57.29,57.29,57.29,0,40.4669260700389,0.0,-1,0.11999999999999744,58.540393563903365,58.90354879655582,-0.36315523265245275,-0.18049380484862132
7933,1959-09-10,56.99,56.99,56.99,56.99,0,26.47702407002197,0.0,-1,0.0,58.301871477149,58.761804441255386,-0.45993296410638607,-0.23638163670017429
7934,1959-09-11,57.41,57.41,57.41,57.41,0,33.06288032454362,0.0,0,-0.7299999999999969,58.16466048066454,58.66167077894017,-0.49701029827563303,-0.2885073690152661
7935,1959-09-14,56.99,56.99,56.99,56.99,0,31.712062256809382,0.0,0,-0.2700000000000031,57.98394348363922,58.53784331383349,-0.5538998301942684,-0.34158586125106655
7936,1959-09-15,56.68,56.68,56.68,56.68,0,28.330206378986833,0.0,0,-0.2700000000000031,57.78333679384857,58.40022529058657,-0.6168884967379995,-0.39664638834845317
7937,1959-09-16,56.72,56.72,56.72,56.72,0,27.788279773156887,0.0,0,-0.6299999999999955,57.61974651787186,58.275764157950526,-0.6560176400786659,-0.44852063869449577
7938,1959-09-17,56.41,56.41,56.41,56.41,0,17.89264413518884,0.0,0,-1.1399999999999935,57.4336316689685,58.13755940550974,-0.7039277365412389,-0.4996020582638444
7939,1959-09-18,56.09,56.09,56.09,56.09,0,17.307692307692292,0.0,0,-0.9500000000000028,57.22691910451181,57.98588833843495,-0.7589692339231391,-0.5514754933957033
7940,1959-09-21,55.27,55.27,55.27,55.27,0,13.367174280879857,0.0,-1,0.5499999999999972,56.925854626894605,57.784711424476804,-0.8588567975821988,-0.6129517542330024
7941,1959-09-22,55.14,55.14,55.14,55.14,0,14.87758945386064,0.0,0,1.6400000000000006,56.65110776121851,57.588806874515555,-0.9376991132970431,-0.6779012260458106
7942,1959-09-23,55.82,55.82,55.82,55.82,0,23.905723905723853,0.0,0,0.9099999999999966,56.52324502872336,57.45778414306996,-0.9345391143465989,-0.7292288037059682
7943,1959-09-24,56.78,56.78,56.78,56.78,0,38.141025641025635,0.0,0,0.36999999999999744,56.56274579353515,57.40757791024996,-0.8448321167148123,-0.752349466307737
7944,1959-09-25,56.73,56.73,56.73,56.73,0,34.94176372712142,0.0,0,0.7800000000000011,56.58847720991436,57.35738695393515,-0.7689097440207888,-0.7556615218503474
7945,1959-09-28,57.15,57.15,57.15,57.15,0,45.080500894454346,0.0,0,-0.269999999999996,56.674865331465995,57.34202495734736,-0.6671596258813679,-0.7379611426565515
7946,1959-09-29,57.51,57.51,57.51,57.51,0,51.985559566786996,0.0,0,-0.5700000000000003,56.80334758816353,57.35446755309941,-0.5511199649358787,-0.7005929071124171
7947,1959-09-30,56.88,56.88,56.88,56.88,0,49.063032367972745,0.0,0,0.3200000000000003,56.815140266907605,57.31932180842538,-0.5041815415177737,-0.6613106339934884
7948,1959-10-01,56.94,56.94,56.94,56.94,0,45.735027223230496,0.0,0,0.20000000000000284,56.83434945661413,57.29122389669016,-0.45687444007603517,-0.6204233952099978
7949,1959-10-02,57.2,57.2,57.2,57.2,0,51.96261682242991,0.0,0,-0.10999999999999943,56.8906033863658,57.2844665710094,-0.3938631846436067,-0.5751113530967196
7950,1959-10-05,57.14,57.14,57.14,57.14,0,54.50980392156863,0.0,0,-0.20000000000000284,56.928972096155675,57.27376534352723,-0.34479324737155537,-0.5290477319516868
7951,1959-10-06,57.09,57.09,57.09,57.09,0,53.62035225048929,0.0,0,-0.28000000000000114,56.95374561982403,57.26015309585855,-0.306407476034515,-0.4845196807682524
7952,1959-10-07,56.94,56.94,56.94,56.94,0,55.35353535353536,0.0,0,0.060000000000002274,56.95163090908187,57.236438051720874,-0.28480714263900353,-0.4445771731424027
7953,1959-10-08,56.81,56.81,56.81,56.81,0,57.56302521008401,0.0,0,0.509999999999998,56.92984153845389,57.2048500478897,-0.275008509435807,-0.4106634404010836
7954,1959-10-09,57.0,57.0,57.0,57.0,0,70.94430992736072,0.0,0,0.1599999999999966,56.94063514792252,57.18967597026824,-0.24904082234571945,-0.3783389167900108
7955,1959-10-12,57.32,57.32,57.32,57.32,0,75.23148148148148,0.0,0,-0.6099999999999994,56.99899897131906,57.19932960210022,-0.20033063078115987,-0.34273725958824064
7956,1959-10-13,57.16,57.16,57.16,57.16,0,67.63157894736835,0.0,0,-0.28999999999999915,57.0237683603469,57.19641629824095,-0.1726479378940482,-0.3087193952494022
7957,1959-10-14,56.71,56.71,56.71,56.71,0,48.93617021276595,0.0,0,0.6199999999999974,56.975496304908916,57.160385461334215,-0.18488915642529946,-0.2839533474845816
7958,1959-10-15,56.87,56.87,56.87,56.87,0,52.05882352941178,0.0,0,0.14000000000000057,56.9592661041537,57.13887542716131,-0.179609323007611,-0.2630845425891875
7959,1959-10-16,57.33,57.33,57.33,57.33,0,52.616279069767444,0.0,0,-0.6700000000000017,57.016302088130054,57.15303280292714,-0.1367307147970891,-0.23781377703076784
7960,1959-10-19,57.01,57.01,57.01,57.01,0,42.64705882352939,0.0,0,-0.46000000000000085,57.015332536110044,57.142437780488095,-0.12710524437805049,-0.21567207050022436
7961,1959-10-20,56.66,56.66,56.66,56.66,0,46.47435897435888,0.0,0,-0.6599999999999966,56.96066599209311,57.10670164860009,-0.14603565650697448,-0.2017447877015744
7962,1959-10-21,56.55,56.55,56.55,56.55,0,43.84858044164037,0.0,0,0.010000000000005116,56.897486608694166,57.06546448944452,-0.1679778807503567,-0.19499140631133086
7963,1959-10-22,56.0,56.0,56.0,56.0,0,32.65895953757219,0.0,-1,0.9399999999999977,56.75941174581814,56.98654119393011,-0.22712944811196678,-0.20141901467145806
7964,1959-10-23,56.56,56.56,56.56,56.56,0,42.67676767676769,0.0,0,0.8599999999999994,56.72873301569227,56.95494554993528,-0.22621253424301102,-0.20637771858576867
7965,1959-10-26,56.94,56.94,56.94,56.94,0,48.25174825174818,0.0,0,0.5200000000000031,56.76123562866269,56.953838472162296,-0.192602843499607,-0.20362274356853635
7966,1959-10-27,57.42,57.42,57.42,57.42,0,55.19480519480524,0.0,0,-0.010000000000005116,56.86258399348381,56.98836895570583,-0.12578496222202062,-0.1880551872992332
7967,1959-10-28,57.46,57.46,57.46,57.46,0,57.17439293598233,0.0,0,0.060000000000002274,56.95449414833246,57.02330458861651,-0.0688104402840537,-0.16420623789619732
7968,1959-10-29,57.41,57.41,57.41,57.41,0,54.669703872437324,0.0,0,0.0,57.02457197166593,57.05194869316344,-0.027376721497510914,-0.13684033461646006
7969,1959-10-30,57.52,57.52,57.52,57.52,0,52.39234449760768,0.0,0,-0.2600000000000051,57.10079166833271,57.08661916033652,0.014172507996192962,-0.10663776609392946
7970,1959-11-02,57.41,57.41,57.41,57.41,0,53.026634382566584,0.0,0,-0.0899999999999963,57.14836218089691,57.11057329660789,0.037788884289021496,-0.07775243601733926
7971,1959-11-04,57.26,57.26,57.26,57.26,0,57.18015665796339,0.0,0,0.3400000000000034,57.165537229989695,57.1216419413036,0.0438952886860946,-0.05342289107665249
7972,1959-11-05,57.32,57.32,57.32,57.32,0,56.032171581769454,0.0,0,0.17999999999999972,57.18930073306821,57.13633513083666,0.052965602231545006,-0.03214519241501299
7973,1959-11-06,57.6,57.6,57.6,57.6,0,53.80281690140847,0.0,0,-0.12000000000000455,57.252485235673106,57.17068067670061,0.08180455897249317,-0.009355242137511759
7974,1959-11-09,57.5,57.5,57.5,57.5,0,57.357357357357344,0.0,0,-0.00999999999999801,57.290564430184936,57.19507470064872,0.0954897295362187,0.011613752197234336
7975,1959-11-10,57.48,57.48,57.48,57.48,0,63.666666666666586,0.0,0,-0.30999999999999517,57.319708364002636,57.21618027837844,0.10352808562419824,0.02999661888262712
7976,1959-11-11,57.49,57.49,57.49,57.49,0,66.20689655172407,0.0,0,-0.6400000000000006,57.345907077233,57.23646322072078,0.10944385651222177,0.045886066408546054
7977,1959-11-12,57.17,57.17,57.17,57.17,0,71.91011235955035,0.0,0,-0.9500000000000028,57.31884444996639,57.2315400191859,0.08730443078049177,0.0541697392829352
7978,1959-11-13,56.85,56.85,56.85,56.85,0,55.967078189300324,0.0,0,-0.46999999999999886,57.24671453458694,57.2032777955425,0.043436739044445005,0.052023139235237166
7979,1959-11-16,56.22,56.22,56.22,56.22,0,36.56716417910467,0.0,0,0.7700000000000031,57.088758452342795,57.130442403280085,-0.041683950937290604,0.03328172120073161
7980,1959-11-17,56.38,56.38,56.38,56.38,0,27.9661016949156,0.0,0,0.5599999999999952,56.9797186904439,57.0748540771112,-0.0951353866672946,0.007598299627126371
7981,1959-11-18,56.99,56.99,56.99,56.99,0,41.97952218430046,0.0,0,-0.020000000000003126,56.98130043037561,57.068568589917774,-0.0872681595421625,-0.011374992206731403
7982,1959-11-19,56.94,56.94,56.94,56.94,0,41.97952218430046,0.0,0,0.14000000000000057,56.97494651801013,57.0590449906646,-0.08409847265447468,-0.02591968829628006
7983,1959-11-20,56.97,56.97,56.97,56.97,0,40.35087719298248,0.0,0,0.38000000000000256,56.97418551523934,57.05244906543019,-0.0782635501908473,-0.03638846067519351
7984,1959-11-23,57.08,57.08,57.08,57.08,0,44.210526315789544,0.0,0,0.35999999999999943,56.990464666740976,57.054489875398325,-0.06402520865734829,-0.04191581027162447
7985,1959-11-24,57.35,57.35,57.35,57.35,0,51.51515151515156,0.0,0,0.3500000000000014,57.04577779493467,57.07637951425771,-0.030601719323037457,-0.03965299208190707
7986,1959-11-25,57.44,57.44,57.44,57.44,0,51.999999999999936,0.0,0,0.8400000000000034,57.10642736494472,57.103314365053436,0.0031129998912859946,-0.031099793687268458
7987,1959-11-27,57.7,57.7,57.7,57.7,0,51.67785234899329,0.0,0,1.0,57.1977462318763,57.147513300975405,0.05023293090089709,-0.01483324876963535
7988,1959-11-30,58.28,58.28,58.28,58.28,0,61.27167630057797,0.0,1,0.3200000000000003,57.364246811587634,57.23140120460686,0.13284560698077286,0.014702522380446292
7989,1959-12-01,58.7,58.7,58.7,58.7,0,65.80310880829015,0.0,1,0.02999999999999403,57.56974730211261,57.34018630056191,0.22956100155069947,0.05767421821449693
7990,1959-12-02,58.6,58.6,58.6,58.6,0,64.05063291139234,0.0,0,0.25,57.72824771717221,57.43350583385362,0.2947418833185864,0.10508775123531483
7991,1959-12-03,58.73,58.73,58.73,58.73,0,70.74468085106369,0.0,0,0.23000000000000398,57.88236345299187,57.52954243875335,0.35282101423851486,0.15463440383595484
7992,1959-12-04,58.85,58.85,58.85,58.85,0,78.0898876404493,0.0,0,0.490000000000002,58.03123061407004,57.62735410995681,0.40387650411322795,0.20448282389140948
7993,1959-12-07,58.96,58.96,58.96,58.96,0,95.06578947368405,0.0,0,0.00999999999999801,58.174118211905416,57.72606862033038,0.4480495915750353,0.25319617742813466
7994,1959-12-08,59.34,59.34,59.34,59.34,0,95.3987730061348,0.0,0,-0.3200000000000003,58.35348464084305,57.845619092898495,0.5078655479445544,0.3041300515314186
7995,1959-12-09,58.97,58.97,58.97,58.97,0,82.78145695364213,0.0,0,-0.0899999999999963,58.44833315763643,57.9289065674986,0.5194265901378259,0.34718935925270006
7996,1959-12-10,59.02,59.02,59.02,59.02,0,84.43708609271512,0.0,0,0.01999999999999602,58.53628190261544,58.00972830323944,0.5265535993760011,0.3830622072773603
7997,1959-12-11,58.88,58.88,58.88,58.88,0,80.51118210862609,0.0,0,0.01999999999999602,58.589161609905375,58.07419287336985,0.514968736535522,0.4094435131289927
7998,1959-12-14,59.04,59.04,59.04,59.04,0,80.81761006289297,0.0,0,-0.07000000000000028,58.658521362227624,58.145734142009125,0.5127872202184989,0.43011225454689395
7999,1959-12-15,58.9,58.9,58.9,58.9,0,75.40983606557363,0.0,0,-0.03999999999999915,58.69567192188491,58.201605687045486,0.4940662348394227,0.4429030506053997
8000,1959-12-16,58.97,58.97,58.97,58.97,0,75.24752475247513,0.0,0,0.1700000000000017,58.73787624159492,58.258523784301374,0.4793524572935439,0.45019293194302856
8001,1959-12-17,58.86,58.86,58.86,58.86,0,70.13888888888876,0.0,0,0.38000000000000256,58.75666451211878,58.30307757805683,0.4535869340619527,0.45087173236681344
8002,1959-12-18,59.14,59.14,59.14,59.14,0,66.66666666666657,0.0,0,0.0,58.81563920256204,58.3650718315341,0.45056737102793676,0.45081086009903815
8003,1959-12-21,59.24,59.24,59.24,59.24,0,61.94690265486717,0.0,0,-0.28000000000000114,58.880925479090955,58.42988132549454,0.45104415359641337,0.4508575187985132
8004,1959-12-22,59.14,59.14,59.14,59.14,0,61.94690265486717,0.0,0,-0.14000000000000057,58.92078309769235,58.482482708791245,0.438300388901105,0.4483460928190316
8005,1959-12-23,58.96,58.96,58.96,58.96,0,54.97835497835503,0.0,0,0.01999999999999602,58.926816467278144,58.517854359991894,0.40896210728624993,0.4404692957124753
8006,1959-12-24,59.0,59.0,59.0,59.0,0,53.36322869955153,0.0,0,0.29999999999999716,58.93807547231228,58.55356885184435,0.38450662046793127,0.4292767606635665
8007,1959-12-28,58.98,58.98,58.98,58.98,0,50.46728971962607,0.0,0,0.7900000000000063,58.94452539964885,58.58515634430032,0.35936905534853025,0.41529521960055926
8008,1959-12-29,59.3,59.3,59.3,59.3,0,49.0384615384614,0.0,0,0.5900000000000034,58.99921379970287,58.638107726204005,0.3611060734988669,0.4044573903802208
8009,1959-12-30,59.77,59.77,59.77,59.77,0,68.348623853211,0.0,1,0.13999999999999346,59.117796292056276,58.72195159833704,0.3958446937192335,0.4027348510480234
8010,1959-12-31,59.89,59.89,59.89,59.89,0,69.33333333333321,0.0,1,0.5,59.23659686250916,58.80847370216393,0.4281231603452298,0.40781251290746473
8011,1960-01-04,59.91,59.91,59.91,59.91,0,74.17840375586837,0.0,1,0.22000000000000597,59.34019734520005,58.89006824274438,0.4501291024556764,0.41627583081710706
8012,1960-01-05,60.39,60.39,60.39,60.39,0,77.55102040816318,0.0,1,-0.7000000000000028,59.50170544593851,59.001174298837384,0.5005311471011282,0.43312689407391136
8013,1960-01-06,60.13,60.13,60.13,60.13,0,73.92996108949417,0.0,0,-0.6300000000000026,59.59836614656336,59.08479101744202,0.5135751291213353,0.44921654108339615
8014,1960-01-07,59.69,59.69,59.69,59.69,0,62.2448979591836,0.0,0,-0.9199999999999946,59.612463662476685,59.12962131244631,0.48284235003037423,0.4559417028727918
8015,1960-01-08,59.5,59.5,59.5,59.5,0,60.596026490066194,0.0,0,-1.0900000000000034,59.595161560557194,59.15705677078362,0.4381047897735755,0.45237432025294855
8016,1960-01-11,58.77,58.77,58.77,58.77,0,44.668587896253655,0.0,0,-0.6900000000000048,59.46821362816378,59.12838589887372,0.33982772929006444,0.42986500206037176
8017,1960-01-12,58.41,58.41,58.41,58.41,0,38.87399463806966,0.0,0,-0.00999999999999801,59.3054115315232,59.07517212858678,0.23023940293641942,0.3899398822355813
8018,1960-01-13,58.08,58.08,58.08,58.08,0,36.61616161616161,0.0,-1,0.30000000000000426,59.11688668051963,59.00145567461738,0.11543100590224498,0.33503810696891406
8019,1960-01-14,58.4,58.4,58.4,58.4,0,43.17073170731705,0.0,0,-0.509999999999998,59.006596421978145,58.95690340242351,0.04969301955463834,0.2779690894860589
8020,1960-01-15,58.38,58.38,58.38,58.38,0,42.401960784313765,0.0,0,-1.1099999999999994,58.910196972443046,58.914169817058806,-0.003972844615759641,0.2215807026656952
8021,1960-01-18,57.89,57.89,57.89,57.89,0,38.02197802197808,0.0,0,-0.8200000000000003,58.75324359206719,58.83830538616556,-0.08506179409836534,0.16025220331288312
8022,1960-01-19,57.27,57.27,57.27,57.27,0,29.072164948453672,0.0,-1,-0.060000000000002274,58.5250522702107,58.722134616819964,-0.19708234660926394,0.08878529332845371
8023,1960-01-20,57.07,57.07,57.07,57.07,0,20.524017467248868,0.0,-1,0.3100000000000023,58.30119807479367,58.5997542748333,-0.29855620003963423,0.011316994654836113
8024,1960-01-21,57.21,57.21,57.21,57.21,0,20.86956521739132,0.0,0,-0.4299999999999997,58.13332144790233,58.49680951373454,-0.3634880658322075,-0.06364401744257261
8025,1960-01-22,57.38,57.38,57.38,57.38,0,23.368421052631682,0.0,0,-0.5200000000000031,58.017425840532745,58.41408288308754,-0.39665704255479284,-0.13024662246501667
8026,1960-01-25,56.78,56.78,56.78,56.78,0,12.93634496919922,0.0,0,-0.060000000000002274,57.82705263429694,58.29303970656253,-0.465987072265591,-0.19739471242513154
8027,1960-01-26,56.86,56.86,56.86,56.86,0,15.138592750533054,0.0,0,-0.7299999999999969,57.67827530594356,58.186888617187535,-0.5086133112439768,-0.2596384321889006
8028,1960-01-27,56.72,56.72,56.72,56.72,0,16.1731207289294,0.0,0,-1.1099999999999994,57.530848335798396,58.078230201099565,-0.5473818653011691,-0.3171871188113543
8029,1960-01-28,56.13,56.13,56.13,56.13,0,14.82254697286015,0.0,0,-0.1700000000000017,57.315333207214024,57.93391685286997,-0.6185836456559457,-0.3774664241802726
8030,1960-01-29,55.61,55.61,55.61,55.61,0,15.502183406113534,0.0,0,1.2100000000000009,57.052974252258025,57.761774863768494,-0.708800611510469,-0.4437332616463119
8031,1960-02-01,55.96,55.96,55.96,55.96,0,23.194748358862192,0.0,0,0.35999999999999943,56.88482436729525,57.6283100590449,-0.7434856917496475,-0.503683747666979
8032,1960-02-02,56.82,56.82,56.82,56.82,0,37.647058823529434,0.0,0,-0.5499999999999972,56.87485138771137,57.568435239856385,-0.6935838521450179,-0.5416637685625868
8033,1960-02-03,56.32,56.32,56.32,56.32,0,30.30303030303032,0.0,0,-0.3400000000000034,56.78948963575577,57.47595855542258,-0.6864689196668081,-0.5706247987834311
8034,1960-02-04,56.27,56.27,56.27,56.27,0,30.13182674199625,0.0,0,-0.9500000000000028,56.70956815333181,57.38662829205794,-0.6770601387261337,-0.5919118667719716
8035,1960-02-05,55.98,55.98,55.98,55.98,0,31.31115459882582,0.0,0,-0.13999999999999346,56.597326898973066,57.282433603757354,-0.6851067047842889,-0.6105508343744351
8036,1960-02-08,55.32,55.32,55.32,55.32,0,31.06796116504854,0.0,0,0.1700000000000017,56.40081506836182,57.13706815162718,-0.7362530832653604,-0.6356912841526202
8037,1960-02-09,55.84,55.84,55.84,55.84,0,38.75685557586841,0.0,0,-0.6600000000000037,56.31453582707539,57.040989029284425,-0.7264532022090364,-0.6538436677639035
8038,1960-02-10,55.49,55.49,55.49,55.49,0,34.8591549295775,0.0,0,-0.030000000000001137,56.18768416137148,56.926100953041136,-0.7384167916696569,-0.6707582925450543
8039,1960-02-11,55.18,55.18,55.18,55.18,0,31.099656357388316,0.0,0,-0.00999999999999801,56.03265582885278,56.79676014170475,-0.7641043128519698,-0.6894274966064374
